387941,3307,
385434,0045,
387223,3425,
386167,3420,
386750,3306,
386031,3311,
388786,3309,
388336,3313,
387124,3312,
386969,0139,
381194,3304,
387231,3307,
385948,3308,
002948,3314,
388542,3306,
388680,1001,
388657,3311,
387223,3307,
388484,3305,
387769,0125,
382719,3311,
388090,3313,
387885,3406,
387069,3311,
388092,3311,
386105,3307,
384153,3304,
388545,3301,
386951,3302,
384723,0091,
384377,3304,
388687,3312,
385948,3308,
379942,3301,
388701,3312,
388794,3303,
356330,3302,
386064,3420,
387541,3307,
387805,3312,
387063,1071,
386923,1008,
383598,3308,
386742,3305,
384031,3302,
386454,3309,
388641,3418,
387124,3312,
362014,3301,
387989,3304,
388339,0157,
002994,3416,
384901,3417,
383114,3301,
388521,3307,
386966,3303,
386720,3421,
384377,3304,
381194,3304,
388580,3303,
388527,3314,
382719,3311,
386954,3316,
386638,3311,
386705,3308,
384230,3301,
388745,3308,
384405,3305,
388974,3306,
386031,3307,
002993,3305,
385661,3404,
387869,3408,
387912,3303,
387231,3312,
384377,3307,
388660,3312,
386763,1027,
388788,3309,
388261,3302,
387899,0165,
386998,3416,
386969,0161,
388090,3313,
384517,3309,
388597,1016,
388521,3307,
388881,0146,
000000,3309,
384889,3411,
387396,3308,
387805,3401,
386969,0139,
383598,3308,
385225,3301,
386149,3418,
386858,3312,
388787,3304,
384921,3315,
388927,3305,
387912,3303,
384517,3309,
388908,3424,
388542,3310,
388855,3410,
386744,0148,
387639,3426,
384675,3303,
002948,3314,
383239,3318,
388907,3309,
387912,3312,
386880,3408,
388327,3310,
386731,3301,
388992,,
384377,3307,
388484,3305,
387639,3426,
387719,3304,
388845,3306,
388855,3311,
386373,3306,
388638,3304,
386823,3406,
385264,2011,
388263,3309,
386865,0056,
386706,3416,
388701,3312,
385768,0158,
387667,3426,
000000,3309,
387223,3310,
387362,1060,
387955,3419,
386969,0161,
387130,3302,
384695,3414,
387825,1023,
388657,3311,
388542,3306,
382719,3311,
386859,3302,
384031,3302,
387596,3305,
386454,3309,
387948,3302,
385434,0045,
387869,3408,
387771,0171,
388811,3406,
388238,0043,
386031,3307,
388656,3405,
376615,3309,
386019,3405,
388918,3424,
387223,3314,
386167,3304,
386016,3315,
384743,3316,
385948,3308,
388493,3306,
383448,3427,
388290,3405,
384942,3309,
384580,3414,
386064,3420,
387759,3311,
388268,3309,
387620,3312,
388294,3309,
384405,3305,
387153,0062,
388314,3303,
002993,3305,
386031,3422,
386454,3309,
387396,3308,
388125,3413,
386167,3302,
387948,3302,
388642,3304,
388268,3309,
376615,3309,
388634,3313,
386865,0056,
388125,3413,
388555,3413,
386961,3306,
387103,3427,
388285,3305,
388248,3302,
387243,3315,
387719,3304,
388642,3304,
386373,3313,
386717,3408,
388804,3311,
387719,1065,
388285,3305,
387805,3401,
386750,3314,
386031,3422,
387541,3307,
002962,3314,
386897,0148,
380807,3415,
388526,3314,
384675,3303,
384723,0091,
388810,3310,
388946,3308,
387752,3305,
385572,3305,
388085,3308,
387991,3414,
388055,3407,
387406,3412,
387948,3302,
010368,3312,
388754,3427,
386908,3310,
385744,1077,
388122,3301,
384743,3316,
386079,3317,
386998,3413,
388526,3414,
388545,3301,
386638,3313,
388414,3423,
387231,3307,
386750,3311,
388339,0157,
387540,0040,
388126,3405,
388277,0017,
388787,3304,
386389,3310,
388542,3306,
388789,3309,
385225,3301,
387130,3302,
388412,3308,
388906,3304,
387620,3312,
387511,3310,
